"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Crm Cd","Crm Cd Desc","Vict Age","Vict Sex","Vict Descent","LOCATION","LAT","LON"
"230221982","12/2/2023 0:00","12/1/2023 0:00","1630","2","Rampart","440","THEFT PLAIN - PETTY ($950 & UNDER)","30","M","W","500 N  KENMORE                      AV","34.079","-118.2966"
"230414933","12/2/2023 0:00","12/2/2023 0:00","2150","4","Hollenbeck","310","BURGLARY","63","M","H","2800 E  1ST                          ST","34.0436","-118.2051"
"230222020","12/2/2023 0:00","11/29/2023 0:00","926","2","Rampart","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","M","W","600 N  DILLON                       ST","34.0786","-118.2788"
"230320646","12/2/2023 0:00","11/30/2023 0:00","1200","3","Southwest","510","VEHICLE - STOLEN","0","","","EDGEHILL                     DR","34.0309","-118.3024"
"230717841","12/2/2023 0:00","12/2/2023 0:00","20","7","Wilshire","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","45","M","B","700    LA CIENEGA                   BL","34.0839","-118.3765"
"230320709","12/2/2023 0:00","10/17/2023 0:00","1700","3","Southwest","946","OTHER MISCELLANEOUS CRIME","40","M","W","2700 S  SYCAMORE                     AV","34.0313","-118.3547"
"230717857","12/2/2023 0:00","12/2/2023 0:00","1340","7","Wilshire","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","6600    WILSHIRE                     BL","34.0665","-118.3662"
"230817633","12/2/2023 0:00","12/2/2023 0:00","1356","8","West LA","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","10800    WEYBURN                      AV","34.0623","-118.4434"
"230717870","12/2/2023 0:00","12/2/2023 0:00","1845","7","Wilshire","624","BATTERY - SIMPLE ASSAULT","42","M","W","300    OAKHURST","34.0735","-118.3828"
"230817612","12/2/2023 0:00","12/1/2023 0:00","945","8","West LA","662","BUNCO, GRAND THEFT","53","M","W","1000    AMHERST                      AV","34.0458","-118.4711"
"230717927","12/2/2023 0:00","12/2/2023 0:00","1940","7","Wilshire","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","20","M","W","5500    WILSHIRE                     BL","34.0623","-118.3483"
"231518399","12/2/2023 0:00","7/28/2023 0:00","200","15","N Hollywood","121","RAPE, FORCIBLE","26","F","B","VICTORY                      BL","34.1867","-118.3885"
"230618690","12/2/2023 0:00","11/19/2023 0:00","700","6","Hollywood","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","50","M","H","1100    COLE                         AV","34.0907","-118.3299"
"230817626","12/2/2023 0:00","12/1/2023 0:00","1515","8","West LA","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","27","M","C","11300 W  OLYMPIC                      BL","34.0382","-118.4412"
"230320635","12/2/2023 0:00","10/2/2023 0:00","1048","3","Southwest","440","THEFT PLAIN - PETTY ($950 & UNDER)","55","F","B","5000    AUGUST                       ST","34.0173","-118.3536"
"230516416","12/2/2023 0:00","5/2/2023 0:00","1500","5","Harbor","510","VEHICLE - STOLEN","0","","","700 W  37TH                         ST","33.7106","-118.2917"
"230618575","12/2/2023 0:00","12/2/2023 0:00","1000","6","Hollywood","626","INTIMATE PARTNER - SIMPLE ASSAULT","27","F","H","1500 N  HOBART                       BL","34.0981","-118.3056"
"230618543","12/2/2023 0:00","12/2/2023 0:00","1","6","Hollywood","330","BURGLARY FROM VEHICLE","30","M","A","1700    VINE                         ST","34.1016","-118.3267"
"230125427","12/2/2023 0:00","12/2/2023 0:00","1330","1","Central","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","M","O","100 S  MAIN                         ST","34.0516","-118.244"
"230320649","12/2/2023 0:00","12/2/2023 0:00","30","3","Southwest","510","VEHICLE - STOLEN","0","","","1200    ROLLAND CURTIS               PL","34.0164","-118.298"
"230618584","12/2/2023 0:00","12/2/2023 0:00","1430","6","Hollywood","888","TRESPASSING","71","F","B","5400 W  LEMON GROVE                  AV","34.0888","-118.3124"
"230125435","12/2/2023 0:00","12/2/2023 0:00","1140","1","Central","440","THEFT PLAIN - PETTY ($950 & UNDER)","24","M","H","600 S  SAN PEDRO                    ST","34.0421","-118.2469"
"230516432","12/2/2023 0:00","12/1/2023 0:00","1800","5","Harbor","510","VEHICLE - STOLEN","0","","","SEPULVEDA                    BL","33.7451","-118.2879"
"230125602","12/2/2023 0:00","12/2/2023 0:00","1300","1","Central","662","BUNCO, GRAND THEFT","22","M","A","1100 S  FIGUEROA                     ST","34.0431","-118.2692"
"230222014","12/2/2023 0:00","12/2/2023 0:00","1810","2","Rampart","888","TRESPASSING","0","X","X","600 S  ALVARADO                     ST","34.0595","-118.2749"
"230125441","12/2/2023 0:00","12/2/2023 0:00","1130","1","Central","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","40","M","W","1300 S  FIGUEROA                     ST","34.0406","-118.268"
"231116419","12/3/2023 0:00","12/2/2023 0:00","1228","11","Northeast","354","THEFT OF IDENTITY","32","F","B","4200    VERDUGO                      RD","34.1271","-118.2321"
"231820221","12/3/2023 0:00","12/3/2023 0:00","128","18","Southeast","510","VEHICLE - STOLEN","0","","","BROADWAY","33.956","-118.2782"
"231421191","12/3/2023 0:00","12/1/2023 0:00","1600","14","Pacific","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","M","W","4300    GLENCOE                      AV","33.9855","-118.4373"
"231116391","12/3/2023 0:00","12/3/2023 0:00","20","11","Northeast","624","BATTERY - SIMPLE ASSAULT","26","M","H","2600 N  FIGUEROA                     ST","34.0839","-118.2224"
"232018672","12/3/2023 0:00","12/2/2023 0:00","2330","20","Olympic","510","VEHICLE - STOLEN","0","","","100 S  ALEXANDRIA                   AV","34.0728","-118.2984"
"231224212","12/3/2023 0:00","12/3/2023 0:00","1202","12","77th Street","626","INTIMATE PARTNER - SIMPLE ASSAULT","20","M","H","8400 S  CENTRAL                      AV","33.9638","-118.2629"
"230917022","12/3/2023 0:00","11/28/2023 0:00","1200","9","Van Nuys","664","BUNCO, PETTY THEFT","42","M","H","6400    HAZELTINE                    AV","34.1867","-118.44"
"231718596","12/3/2023 0:00","12/3/2023 0:00","1730","17","Devonshire","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","10900    COZYCROFT                    AV","34.2682","-118.5816"
"231518455","12/3/2023 0:00","12/2/2023 0:00","2100","15","N Hollywood","310","BURGLARY","51","M","W","4100    KRAFT                        AV","34.1429","-118.3801"
"232018679","12/3/2023 0:00","12/2/2023 0:00","2200","20","Olympic","330","BURGLARY FROM VEHICLE","52","M","F","4600    OAKWOOD                      AV","34.0776","-118.3069"
"231518462","12/3/2023 0:00","12/3/2023 0:00","600","15","N Hollywood","624","BATTERY - SIMPLE ASSAULT","32","M","W","5200    BAKMAN                       AV","34.1649","-118.3774"
"232018713","12/3/2023 0:00","12/2/2023 0:00","1800","20","Olympic","330","BURGLARY FROM VEHICLE","36","F","F","COUNCIL                      ST","34.0746","-118.3125"
"231200824","12/3/2023 0:00","12/3/2023 0:00","410","12","77th Street","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0","X","X","WILTON                       PL","33.958","-118.315"
"231718680","12/3/2023 0:00","12/2/2023 0:00","230","17","Devonshire","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","59","M","W","10900    HASKELL                      AV","34.2682","-118.476"
"231016675","12/3/2023 0:00","12/1/2023 0:00","1900","10","West Valley","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","","","17800    SHERMAN                      WY","34.2009","-118.5208"
"231820296","12/3/2023 0:00","12/2/2023 0:00","2100","18","Southeast","330","BURGLARY FROM VEHICLE","42","M","B","800 W  102ND                        ST","33.9438","-118.2894"
"231224177","12/3/2023 0:00","12/2/2023 0:00","1850","12","77th Street","510","VEHICLE - STOLEN","0","","","6200    4TH                          AV","33.9837","-118.3216"
"232018777","12/3/2023 0:00","12/3/2023 0:00","300","20","Olympic","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","29","F","K","3200    WILSHIRE                     BL","34.0636","-118.296"
"231518492","12/3/2023 0:00","12/3/2023 0:00","1440","15","N Hollywood","888","TRESPASSING","0","X","X","5300    LANKERSHIM                   BL","34.167","-118.3759"
"231614644","12/3/2023 0:00","12/3/2023 0:00","248","16","Foothill","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","7800    FOOTHILL                     BL","34.2591","-118.3027"
"231421151","12/3/2023 0:00","12/2/2023 0:00","2220","14","Pacific","310","BURGLARY","40","F","A","12000    JUNIETTE                     ST","33.9844","-118.4059"
"231820250","12/3/2023 0:00","12/3/2023 0:00","200","18","Southeast","921","HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE","28","F","B","CENTURY","33.9455","-118.2832"
"231820241","12/3/2023 0:00","12/2/2023 0:00","100","18","Southeast","510","VEHICLE - STOLEN","0","","","120TH                        ST","33.9237","-118.2826"
"231116400","12/3/2023 0:00","11/29/2023 0:00","1300","11","Northeast","662","BUNCO, GRAND THEFT","52","M","H","1900    SAN FERNANDO                 RD","34.1003","-118.2355"
"232117279","12/3/2023 0:00","12/3/2023 0:00","1525","21","Topanga","860","BATTERY WITH SEXUAL CONTACT","55","F","W","VENTURA","34.1685","-118.6038"
"231224196","12/3/2023 0:00","12/3/2023 0:00","1930","12","77th Street","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","28","M","H","1500 W  85TH                         ST","33.9609","-118.3025"
"231321530","12/3/2023 0:00","12/3/2023 0:00","629","13","Newton","354","THEFT OF IDENTITY","21","F","H","1400 E  23RD                         ST","34.0194","-118.2512"
"231321527","12/3/2023 0:00","12/3/2023 0:00","200","13","Newton","330","BURGLARY FROM VEHICLE","28","F","B","3300 S  MAIN                         ST","34.0194","-118.2722"
"231421164","12/3/2023 0:00","12/3/2023 0:00","1","14","Pacific","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","23","F","H","11200    SARDIS                       AV","34.0299","-118.43"
"231224184","12/3/2023 0:00","11/30/2023 0:00","1630","12","77th Street","625","OTHER ASSAULT","58","M","B","7200 S  VERMONT                      AV","33.9745","-118.2916"
"231116420","12/3/2023 0:00","11/28/2023 0:00","1830","11","Northeast","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","46","M","W","AVOCADO                      ST","34.1117","-118.283"
