DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,LOCATION,LAT,LON
231820313,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0630,18,Southeast,510,VEHICLE - STOLEN,0,,,100 E  99TH                         ST,33.9465,-118.2739
231820360,12/04/2023 12:00:00 AM,11/27/2023 12:00:00 AM,0100,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,42,F,B,9100 S  FIGUEROA                     ST,33.9542,-118.2827
230415034,12/04/2023 12:00:00 AM,10/24/2023 12:00:00 AM,0900,04,Hollenbeck,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,F,H,2500 N  SOTO                         ST,34.0767,-118.1937
231917397,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1812,19,Mission,901,VIOLATION OF RESTRAINING ORDER,27,F,H,8500    NOBLE                        AV,34.2246,-118.4611
231718689,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2255,17,Devonshire,626,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,W,9400    SWINTON                      AV,34.2407,-118.4862
230320751,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0115,03,Southwest,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,F,B,1400 W  35TH                         PL,34.0237,-118.3002
232018745,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1936,20,Olympic,510,VEHICLE - STOLEN,0,,,600 N  SERRANO                      AV,34.0817,-118.3069
231116459,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0945,11,Northeast,330,BURGLARY FROM VEHICLE,43,F,H,7300 N  FIGUEROA                     ST,34.1359,-118.1885
230718000,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1630,07,Wilshire,625,OTHER ASSAULT,50,F,B,1100 S  SPAULDING                    AV,34.0561,-118.3601
230917047,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1520,09,Van Nuys,624,BATTERY - SIMPLE ASSAULT,29,F,H,14600    LULL                         ST,34.2094,-118.452
230222082,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0400,02,Rampart,440,THEFT PLAIN - PETTY ($950 & UNDER),48,F,B,400    HARTFORD                     AV,34.0573,-118.2634
231820341,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1920,18,Southeast,210,ROBBERY,0,X,X,8600    AVALON                       BL,33.9601,-118.2651
230222105,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2255,02,Rampart,520,VEHICLE - ATTEMPT STOLEN,50,M,H,1700 W  6TH                          ST,34.0573,-118.2699
232018909,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1900,20,Olympic,624,BATTERY - SIMPLE ASSAULT,32,F,H,1800 S  GRAMERCY                     PL,34.0408,-118.313
231116460,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2100,11,Northeast,310,BURGLARY,0,X,X,2900    DIVISION                     ST,34.1027,-118.2363
230125611,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1730,01,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),72,M,B,600 W  5TH                          ST,34.0502,-118.2539
230320797,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1430,03,Southwest,330,BURGLARY FROM VEHICLE,37,M,W,500 W  ADAMS                        BL,34.0276,-118.2749
230415028,12/04/2023 12:00:00 AM,10/06/2023 12:00:00 AM,1612,04,Hollenbeck,440,THEFT PLAIN - PETTY ($950 & UNDER),32,M,H,4400    VIA MARISOL,34.0983,-118.1828
230718193,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0130,07,Wilshire,330,BURGLARY FROM VEHICLE,30,M,H,DUNSMUIR                     AV,34.0623,-118.3485
230125563,12/04/2023 12:00:00 AM,10/30/2023 12:00:00 AM,2310,01,Central,330,BURGLARY FROM VEHICLE,24,F,W,100 E  4TH                          ST,34.0481,-118.2472
231820316,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1700,18,Southeast,310,BURGLARY,63,M,B,1100 E  108TH                        ST,33.9383,-118.2566
230320752,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2030,03,Southwest,510,VEHICLE - STOLEN,0,,,41ST,34.0096,-118.2827
231518528,12/04/2023 12:00:00 AM,10/21/2023 12:00:00 AM,1925,15,N Hollywood,440,THEFT PLAIN - PETTY ($950 & UNDER),20,F,F,100    UNIVERSAL HOLLYWOOD          DR,34.1387,-118.3612
232018908,12/04/2023 12:00:00 AM,10/14/2023 12:00:00 AM,2359,20,Olympic,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,X,X,4500    BEVERLY                      BL,34.0763,-118.3069
230125537,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1130,01,Central,510,VEHICLE - STOLEN,0,,,200 E  16TH                         ST,34.033,-118.2615
231016820,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0800,10,West Valley,820,ORAL COPULATION,53,F,H,6600    HAYVENHURST                  AV,34.1903,-118.4924
230917057,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1630,09,Van Nuys,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",40,M,O,13600    GAULT                        ST,34.1994,-118.429
231501190,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0935,15,N Hollywood,210,ROBBERY,0,M,O,5300    LANKERSHIM                   BL,34.167,-118.3759
230516513,12/04/2023 12:00:00 AM,11/14/2023 12:00:00 AM,0001,05,Harbor,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,O,1100 E  ANAHEIM                      ST,33.7807,-118.2494
231224420,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0845,12,77th Street,310,BURGLARY,36,F,B,1800 W  66TH                         ST,33.9791,-118.309
232018752,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0230,20,Olympic,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,31,M,H,3600    WILSHIRE                     BL,34.0636,-118.3047
230125532,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0215,01,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,X,400 E  7TH                          ST,34.042,-118.2485
231016751,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1255,10,West Valley,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,W,18200    SHERMAN                      WY,34.2012,-118.5296
231718667,12/04/2023 12:00:00 AM,11/27/2023 12:00:00 AM,2001,17,Devonshire,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,9300    TAMPA                        AV,34.244,-118.5583
231718924,12/04/2023 12:00:00 AM,11/22/2023 12:00:00 AM,2030,17,Devonshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",62,M,W,17100    RINALDI                      ST,34.287,-118.507
231820322,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0200,18,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,H,800 E  120TH                        ST,33.9237,-118.2605
231917407,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1830,19,Mission,624,BATTERY - SIMPLE ASSAULT,26,M,H,TOBIAS,34.2278,-118.4517
231917425,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1800,19,Mission,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,M,H,15000    ROSCOE                       BL,34.2215,-118.4592
230516496,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1500,05,Harbor,624,BATTERY - SIMPLE ASSAULT,55,M,O,900    SCHLEY                       AV,33.7832,-118.2326
232018711,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,2150,20,Olympic,330,BURGLARY FROM VEHICLE,33,M,W,500 S  ALEXANDRIA                   AV,34.0654,-118.2979
231820306,12/04/2023 12:00:00 AM,10/11/2023 12:00:00 AM,1238,18,Southeast,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,9200    GRAPE                        ST,33.953,-118.2363
230917059,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0930,09,Van Nuys,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",52,F,H,SYLMAR                       AV,34.1897,-118.4465
231917421,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0945,19,Mission,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,11400    AMBOY                        AV,34.2767,-118.4477
230320732,12/04/2023 12:00:00 AM,11/22/2023 12:00:00 AM,1300,03,Southwest,510,VEHICLE - STOLEN,0,,,3700 W  ADAMS                        BL,34.0326,-118.3253
230125607,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1900,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,M,F,4TH,34.0414,-118.2332
230125618,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1105,01,Central,210,ROBBERY,22,F,H,8TH,34.0473,-118.2601
230516536,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1418,05,Harbor,440,THEFT PLAIN - PETTY ($950 & UNDER),40,F,W,700 W  24TH                         ST,33.7225,-118.2924
230717971,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1700,07,Wilshire,440,THEFT PLAIN - PETTY ($950 & UNDER),32,F,F,6300 W  3RD                          ST,34.0735,-118.3571
230618566,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1520,06,Hollywood,310,BURGLARY,25,M,H,5800 W  SUNSET                       BL,34.0998,-118.3211
230917042,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0330,09,Van Nuys,624,BATTERY - SIMPLE ASSAULT,40,M,H,13000    BURBANK                      BL,34.1721,-118.4159
230222093,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1115,02,Rampart,624,BATTERY - SIMPLE ASSAULT,40,M,H,500 S  BONNIE BRAE                  ST,34.0594,-118.2719
230415017,12/04/2023 12:00:00 AM,09/20/2023 12:00:00 AM,1700,04,Hollenbeck,440,THEFT PLAIN - PETTY ($950 & UNDER),29,M,K,300 W  AVENUE 26,34.0798,-118.2185
231718649,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0340,17,Devonshire,510,VEHICLE - STOLEN,0,,,21300    DEVONSHIRE                   ST,34.2572,-118.5951
232018705,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1330,20,Olympic,510,VEHICLE - STOLEN,0,,,BERENDO,34.0745,-118.2942
230817773,12/04/2023 12:00:00 AM,11/07/2023 12:00:00 AM,1650,08,West LA,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",49,F,W,10200    SANTA MONICA                 BL,34.0611,-118.4184
230222088,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,2300,02,Rampart,815,SEXUAL PENETRATION W/FOREIGN OBJECT,55,F,W,1000    WILSHIRE                     BL,34.0514,-118.2613
231321559,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1225,13,Newton,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,H,3200 S  CENTRAL                      AV,34.0174,-118.2621
230125603,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0635,01,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",45,M,B,300 E  2ND                          ST,34.0498,-118.24
230222078,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1700,02,Rampart,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),35,F,W,3200    DESCANSO                     DR,34.0853,-118.2753
231518579,12/04/2023 12:00:00 AM,10/06/2023 12:00:00 AM,0001,15,N Hollywood,354,THEFT OF IDENTITY,40,F,W,6700    VINELAND                     AV,34.1937,-118.3748
230917065,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1821,09,Van Nuys,310,BURGLARY,37,M,O,5800    HILLVIEW PARK                AV,34.1758,-118.4249
230618612,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1545,06,Hollywood,626,INTIMATE PARTNER - SIMPLE ASSAULT,61,F,W,1700 N  HIGHLAND                     AV,34.1006,-118.3417
230917063,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1556,09,Van Nuys,901,VIOLATION OF RESTRAINING ORDER,47,M,W,13900    OTSEGO                       ST,34.1627,-118.4356
231518517,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1915,15,N Hollywood,320,"BURGLARY, ATTEMPTED",56,M,W,4200    SHADYGLADE                   AV,34.1467,-118.4019
231518524,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1545,15,N Hollywood,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),30,F,H,6000    SHADYGLADE                   AV,34.1794,-118.402
230917046,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1315,09,Van Nuys,624,BATTERY - SIMPLE ASSAULT,61,F,W,13600    VENTURA                      BL,34.1478,-118.4296
231321545,12/04/2023 12:00:00 AM,11/24/2023 12:00:00 AM,0800,13,Newton,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,200 W  52ND                         ST,33.9998,-118.2774
232018731,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1010,20,Olympic,354,THEFT OF IDENTITY,33,F,O,4500    MAPLEWOOD                    AV,34.0799,-118.3023
232117286,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0830,21,Topanga,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,B,21400    VANOWEN                      ST,34.1974,-118.5994
230415048,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2240,04,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,H,VALLEY                       BL,34.0674,-118.1709
230718106,12/04/2023 12:00:00 AM,10/28/2023 12:00:00 AM,1500,07,Wilshire,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",72,F,W,8600 W  3RD                          ST,34.0736,-118.3795
231116473,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0130,11,Northeast,510,VEHICLE - STOLEN,0,,,1700 N  MARIPOSA                     AV,34.1018,-118.2995
230516483,12/04/2023 12:00:00 AM,11/12/2023 12:00:00 AM,0300,05,Harbor,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",15,F,W,2100    JOHN S GIBSON                BL,33.7567,-118.2895
231917630,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0330,19,Mission,888,TRESPASSING,0,X,X,14900    ROXFORD                      ST,34.3233,-118.4602
231321610,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1800,13,Newton,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,H,1700 E  21ST                         ST,34.0178,-118.2429
231224244,12/04/2023 12:00:00 AM,11/17/2023 12:00:00 AM,1200,12,77th Street,510,VEHICLE - STOLEN,0,,,8100 S  BROADWAY,33.9659,-118.2783
231116437,12/04/2023 12:00:00 AM,11/30/2023 12:00:00 AM,0613,11,Northeast,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",45,F,W,1800    TALMADGE                     ST,34.1036,-118.2831
230320757,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2130,03,Southwest,510,VEHICLE - STOLEN,0,,,1600 W  23RD                         ST,34.0355,-118.2975
232117285,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1330,21,Topanga,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,X,21900    VANOWEN                      ST,34.1938,-118.6044
231518522,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0155,15,N Hollywood,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),50,F,W,KRAFT                        AV,34.1504,-118.3801
231421241,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1740,14,Pacific,624,BATTERY - SIMPLE ASSAULT,29,M,H,SEPULVEDA,33.9599,-118.3962
232117295,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0925,21,Topanga,624,BATTERY - SIMPLE ASSAULT,23,F,H,5900    CANOGA                       AV,34.1773,-118.5974
231820270,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2100,18,Southeast,510,VEHICLE - STOLEN,0,,,700 E  91ST                         ST,33.9538,-118.263
231116442,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2230,11,Northeast,624,BATTERY - SIMPLE ASSAULT,42,M,H,FLETCHER                     DR,34.1149,-118.2459
232018886,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,2100,20,Olympic,237,CHILD NEGLECT (SEE 300 W.I.C.),3,F,O,400 S  CATALINA                     ST,34.0672,-118.2954
230618574,12/04/2023 12:00:00 AM,09/28/2023 12:00:00 AM,2145,06,Hollywood,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,X,2400    LAUREL CANYON                BL,34.1151,-118.3742
231518486,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1535,15,N Hollywood,624,BATTERY - SIMPLE ASSAULT,32,F,H,12000    VENTURA                      BL,34.1437,-118.3928
231820320,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1700,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,B,CENTURY,33.9467,-118.2871
231224232,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1630,12,77th Street,510,VEHICLE - STOLEN,0,,,4400 S  FIGUEROA                     ST,33.9997,-118.2849
230601167,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1820,06,Hollywood,888,TRESPASSING,35,M,H,SUNSET,34.098,-118.319
231614667,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,1810,16,Foothill,624,BATTERY - SIMPLE ASSAULT,35,F,W,11600    AZORES                       AV,34.2806,-118.3911
231016799,12/04/2023 12:00:00 AM,03/08/2023 12:00:00 AM,1530,10,West Valley,310,BURGLARY,57,M,W,07800    HASKELL                      AV,34.2074,-118.4794
230817667,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1130,08,West LA,440,THEFT PLAIN - PETTY ($950 & UNDER),35,M,O,10200    SANTA MONICA                 BL,34.0611,-118.4184
231224238,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0730,12,77th Street,510,VEHICLE - STOLEN,0,,,1100 W  84TH                         PL,33.9618,-118.294
232018907,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0530,20,Olympic,520,VEHICLE - ATTEMPT STOLEN,24,M,H,400 N  OXFORD                       AV,34.0776,-118.308
230901158,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,1822,09,Van Nuys,210,ROBBERY,0,X,X,4500    VAN NUYS                     BL,34.15,-118.4424
230516497,12/04/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1230,05,Harbor,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",50,M,B,200    QUARTERMASTER                CT,33.7225,-118.285
231116466,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,2000,11,Northeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),32,F,W,1800    LUCRETIA                     AV,34.0842,-118.2519
230415019,12/04/2023 12:00:00 AM,10/02/2023 12:00:00 AM,0800,04,Hollenbeck,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,X,4200    MONTEREY                     RD,34.0881,-118.1877
230320772,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1250,03,Southwest,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",48,M,H,3700 S  VERMONT                      AV,34.0145,-118.2937
231820331,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0300,18,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,H,100 W  108TH                        ST,33.9401,-118.2761
230125551,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1000,01,Central,210,ROBBERY,67,M,H,5TH,34.0458,-118.2472
231401426,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1340,14,Pacific,354,THEFT OF IDENTITY,0,X,X,3400    MOTOR                        AV,34.024,-118.409
230717967,12/04/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1010,07,Wilshire,354,THEFT OF IDENTITY,38,M,B,1600    CRENSHAW                     BL,34.0429,-118.3329
232117281,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1600,21,Topanga,510,VEHICLE - STOLEN,0,,,19900    SHERMAN                      WY,34.201,-118.5666
230618558,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1300,06,Hollywood,510,VEHICLE - STOLEN,0,,,5600 W  SUNSET                       BL,34.0981,-118.3113
230401666,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0310,04,Hollenbeck,888,TRESPASSING,50,M,B,200    SAN FERNANDO                 RD,34.0762,-118.2224
231116480,12/04/2023 12:00:00 AM,11/20/2023 12:00:00 AM,1200,11,Northeast,940,EXTORTION,59,M,W,1300    LYMAN                        PL,34.0957,-118.2885
231820336,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1800,18,Southeast,510,VEHICLE - STOLEN,0,,,MANCHESTER,33.9601,-118.2695
231421394,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1900,14,Pacific,330,BURGLARY FROM VEHICLE,51,F,B,8600 S  SEPULVEDA                    BL,33.9598,-118.3962
230320845,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1200,03,Southwest,310,BURGLARY,68,M,H,3400    WEST                         BL,34.0256,-118.3417
230516518,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0140,05,Harbor,888,TRESPASSING,53,F,W,3700    STEPHEN M WHITE              DR,33.7108,-118.2862
230917043,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1520,09,Van Nuys,888,TRESPASSING,28,M,W,13500    VENTURA                      BL,34.1473,-118.4271
230125598,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0300,01,Central,624,BATTERY - SIMPLE ASSAULT,51,F,W,500    CROCKER                      ST,34.0435,-118.2427
230917037,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2200,09,Van Nuys,510,VEHICLE - STOLEN,0,,,WYANDOTTE,34.203,-118.4706
231016784,12/04/2023 12:00:00 AM,11/30/2023 12:00:00 AM,1700,10,West Valley,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),42,M,B,7400    OSTROM                       AV,34.2048,-118.5077
231820315,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1030,18,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44,F,H,11300    HOOPER                       AV,33.9318,-118.2522
231224233,12/04/2023 12:00:00 AM,11/15/2023 12:00:00 AM,1330,12,77th Street,510,VEHICLE - STOLEN,0,,,8100 S  BROADWAY,33.9659,-118.2783
230817678,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1115,08,West LA,626,INTIMATE PARTNER - SIMPLE ASSAULT,51,F,W,1700    GLENDON                      AV,34.0522,-118.4378
231518510,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1640,15,N Hollywood,888,TRESPASSING,0,M,W,11300    HATTERAS                     ST,34.1758,-118.3773
231224269,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,1310,12,77th Street,901,VIOLATION OF RESTRAINING ORDER,40,F,B,1800 W  94TH                         ST,33.9511,-118.309
230125605,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1520,01,Central,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,100 W  7TH                          ST,34.0446,-118.2507
230717990,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0500,07,Wilshire,624,BATTERY - SIMPLE ASSAULT,31,M,H,1800    ALSACE                       AV,34.0435,-118.3508
231917379,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0629,19,Mission,354,THEFT OF IDENTITY,31,F,W,14000    ASTORIA                      ST,34.312,-118.4382
230618576,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,0705,06,Hollywood,946,OTHER MISCELLANEOUS CRIME,0,X,X,VINE,34.1016,-118.3267
231917392,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,2345,19,Mission,510,VEHICLE - STOLEN,0,,,12200    SAN FERNANDO                 RD,34.2918,-118.4506
231718953,12/04/2023 12:00:00 AM,12/02/2023 12:00:00 AM,0650,17,Devonshire,354,THEFT OF IDENTITY,44,F,O,20500    DEVONSHIRE                   ST,34.2573,-118.5798
231224267,12/04/2023 12:00:00 AM,12/01/2023 12:00:00 AM,0800,12,77th Street,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,1700 W  56TH                         ST,33.9915,-118.3072
230516514,12/04/2023 12:00:00 AM,12/04/2023 12:00:00 AM,1300,05,Harbor,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,O,19600 S  WESTERN                      AV,33.8533,-118.3094
231820312,12/04/2023 12:00:00 AM,12/03/2023 12:00:00 AM,0940,18,Southeast,330,BURGLARY FROM VEHICLE,31,F,H,300 W  120TH                        ST,33.9237,-118.2782
230222090,12/04/2023 12:00:00 AM,10/02/2023 12:00:00 AM,1446,02,Rampart,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,X,600 N  DILLON                       ST,34.0786,-118.2788
